x,y,lon,lat,date,t,num_obs
600000.0,1200000.0,153.434948822922,77.96436180211718,2020-03-05,18326.0,26764
800000.0,1200000.0,146.30993247402023,77.05806334840771,2020-03-05,18326.0,15585
1000000.0,1200000.0,140.19442890773482,75.97716069048091,2020-03-05,18326.0,10220
1200000.0,1200000.0,135.0,74.7577315870858,2020-03-05,18326.0,7570
1400000.0,1200000.0,130.6012946450045,73.42917183935587,2020-03-05,18326.0,7008
1600000.0,1200000.0,126.86989764584402,72.01437798526035,2020-03-05,18326.0,3511
-1800000.0,1400000.0,-127.87498365109822,69.46566514284893,2020-03-05,18326.0,5191
-1600000.0,1400000.0,-131.18592516570965,70.86990209365354,2020-03-05,18326.0,9299
-1400000.0,1400000.0,-135.0,72.19673326890187,2020-03-05,18326.0,13846
-1200000.0,1400000.0,-139.3987053549955,73.42917183935587,2020-03-05,18326.0,14435
-1000000.0,1400000.0,-144.46232220802563,74.54610847993946,2020-03-05,18326.0,16276
-800000.0,1400000.0,-150.25511870305778,75.52212302086315,2020-03-05,18326.0,16282
-600000.0,1400000.0,-156.80140948635182,76.32815281340307,2020-03-05,18326.0,17900
-400000.0,1400000.0,-164.05460409907712,76.93363481286877,2020-03-05,18326.0,22759
-200000.0,1400000.0,-171.86989764584402,77.31051225902662,2020-03-05,18326.0,26732
0.0,1400000.0,180.0,77.43860483666694,2020-03-05,18326.0,31415
200000.0,1400000.0,171.86989764584402,77.31051225902662,2020-03-05,18326.0,30123
400000.0,1400000.0,164.05460409907712,76.93363481286877,2020-03-05,18326.0,25800
600000.0,1400000.0,156.80140948635182,76.32815281340307,2020-03-05,18326.0,16318
800000.0,1400000.0,150.25511870305778,75.52212302086315,2020-03-05,18326.0,8558
1000000.0,1400000.0,144.46232220802563,74.54610847993946,2020-03-05,18326.0,5912
1200000.0,1400000.0,139.3987053549955,73.42917183935587,2020-03-05,18326.0,7259
1400000.0,1400000.0,135.0,72.19673326890187,2020-03-05,18326.0,5136
1600000.0,1400000.0,131.18592516570965,70.86990209365354,2020-03-05,18326.0,1943
-1800000.0,1600000.0,-131.63353933657018,68.29869930652082,2020-03-05,18326.0,1667
-1600000.0,1600000.0,-135.0,69.62606287258215,2020-03-05,18326.0,5151
-1400000.0,1600000.0,-138.81407483429035,70.86990209365354,2020-03-05,18326.0,8732
-1200000.0,1600000.0,-143.13010235415598,72.01437798526035,2020-03-05,18326.0,11421
-1000000.0,1600000.0,-147.9946167919165,73.04072783724196,2020-03-05,18326.0,13976
-800000.0,1600000.0,-153.434948822922,73.92751631849924,2020-03-05,18326.0,13012
-600000.0,1600000.0,-159.44395478041653,74.65156473683712,2020-03-05,18326.0,12220
-400000.0,1600000.0,-165.96375653207352,75.1898122307519,2020-03-05,18326.0,12774
-200000.0,1600000.0,-172.8749836510982,75.52212302086315,2020-03-05,18326.0,18604
0.0,1600000.0,180.0,75.6345612354388,2020-03-05,18326.0,24529
200000.0,1600000.0,172.8749836510982,75.52212302086315,2020-03-05,18326.0,25895
400000.0,1600000.0,165.96375653207352,75.1898122307519,2020-03-05,18326.0,22253
600000.0,1600000.0,159.44395478041653,74.65156473683712,2020-03-05,18326.0,15462
800000.0,1600000.0,153.434948822922,73.92751631849924,2020-03-05,18326.0,10833
1000000.0,1600000.0,147.9946167919165,73.04072783724196,2020-03-05,18326.0,6420
1200000.0,1600000.0,143.13010235415598,72.01437798526035,2020-03-05,18326.0,3987
1400000.0,1600000.0,138.81407483429035,70.86990209365354,2020-03-05,18326.0,1399
-1600000.0,1800000.0,-138.3664606634298,68.29869930652082,2020-03-05,18326.0,1738
-1400000.0,1800000.0,-142.12501634890182,69.46566514284893,2020-03-05,18326.0,3589
-1200000.0,1800000.0,-146.30993247402023,70.53077330955618,2020-03-05,18326.0,6725
-1000000.0,1800000.0,-150.94539590092285,71.47770177062357,2020-03-05,18326.0,8824
-800000.0,1800000.0,-156.03751102542182,72.28859019771264,2020-03-05,18326.0,9276
-600000.0,1800000.0,-161.565051177078,72.94495644858142,2020-03-05,18326.0,8583
-400000.0,1800000.0,-167.47119229084848,73.42917183935587,2020-03-05,18326.0,8174
-200000.0,1800000.0,-173.6598082540901,73.72640073397518,2020-03-05,18326.0,14642
0.0,1800000.0,180.0,73.82665489745003,2020-03-05,18326.0,20135
200000.0,1800000.0,173.6598082540901,73.72640073397518,2020-03-05,18326.0,24305
